person_id,photo_attribution_link,photo_attribution_text
26237,https://business.senedd.wales/UserData/4/3/7/Info00008734/bigpic.jpg,© Senedd (CC-BY 4.0)
26251,https://business.senedd.wales/UserData/3/4/1/Info00005143/bigpic.jpg,© Senedd (CC-BY 4.0)
26136,https://business.senedd.wales/UserData/2/8/1/Info00000182/bigpic.jpg,© Senedd (CC-BY 4.0)
26234,https://business.senedd.wales/UserData/0/7/6/Info00008670/bigpic.jpg,© Senedd (CC-BY 4.0)
26732,https://business.senedd.wales/UserData/6/9/6/Info00008696/bigpic.jpg,© Senedd (CC-BY 4.0)
26733,https://business.senedd.wales/UserData/1/9/4/Info00004491/bigpic.jpg,© Senedd (CC-BY 4.0)
26734,https://business.senedd.wales/UserData/0/3/3/Info00000330/bigpic.jpg,© Senedd (CC-BY 4.0)
26735,https://business.senedd.wales/UserData/2/4/1/Info00012142/bigpic.jpg,© Senedd (CC-BY 4.0)
26736,https://business.senedd.wales/UserData/4/6/1/Info00012164/bigpic.jpg,© Senedd (CC-BY 4.0)
26737,https://business.senedd.wales/UserData/9/6/1/Info00012169/bigpic.jpg,© Senedd (CC-BY 4.0)
26738,https://business.senedd.wales/UserData/3/5/1/Info00012153/bigpic.jpg,© Senedd (CC-BY 4.0)
26739,https://business.senedd.wales/UserData/4/8/0/Info00005084/bigpic.jpg,© Senedd (CC-BY 4.0)
26740,https://business.senedd.wales/UserData/5/6/1/Info00012165/bigpic.jpg,© Senedd (CC-BY 4.0)
26741,https://business.senedd.wales/UserData/4/5/1/Info00012154/bigpic.jpg,© Senedd (CC-BY 4.0)
26742,https://business.senedd.wales/UserData/4/4/1/Info00012144/bigpic.jpg,© Senedd (CC-BY 4.0)
26743,https://business.senedd.wales/UserData/1/7/9/Info00011971/bigpic.jpg,© Senedd (CC-BY 4.0)
26744,https://business.senedd.wales/UserData/3/4/1/Info00012143/bigpic.jpg,© Senedd (CC-BY 4.0)
26203,https://business.senedd.wales/UserData/8/1/5/Info00000518/bigpic.jpg,© Senedd (CC-BY 4.0)
26745,https://business.senedd.wales/UserData/0/7/1/Info00012170/bigpic.jpg,© Senedd (CC-BY 4.0)
26746,https://business.senedd.wales/UserData/1/7/1/Info00012171/bigpic.jpg,© Senedd (CC-BY 4.0)
26747,https://business.senedd.wales/UserData/2/7/1/Info00012172/bigpic.jpg,© Senedd (CC-BY 4.0)
26748,https://business.senedd.wales/UserData/1/4/1/Info00012141/bigpic.jpg,© Senedd (CC-BY 4.0)
26749,https://business.senedd.wales/UserData/3/7/1/Info00012173/bigpic.jpg,© Senedd (CC-BY 4.0)
26751,https://business.senedd.wales/UserData/4/7/1/Info00012174/bigpic.jpg,© Senedd (CC-BY 4.0)
26752,https://business.senedd.wales/UserData/6/7/1/Info00012176/bigpic.jpg,© Senedd (CC-BY 4.0)
26753,https://business.senedd.wales/UserData/5/7/1/Info00012175/bigpic.jpg,© Senedd (CC-BY 4.0)
26750,https://business.senedd.wales/UserData/0/4/1/Info00012140/bigpic.jpg,© Senedd (CC-BY 4.0)
26754,https://business.senedd.wales/UserData/5/4/1/Info00012145/bigpic.jpg,© Senedd (CC-BY 4.0)
26755,https://business.senedd.wales/UserData/5/5/1/Info00012155/bigpic.jpg,© Senedd (CC-BY 4.0)
26756,https://business.senedd.wales/UserData/6/6/1/Info00012166/bigpic.jpg,© Senedd (CC-BY 4.0)
26757,https://business.senedd.wales/UserData/6/4/1/Info00012146/bigpic.jpg,© Senedd (CC-BY 4.0)
26758,https://business.senedd.wales/UserData/5/2/0/Info00005025/bigpic.jpg,© Senedd (CC-BY 4.0)
26759,https://business.senedd.wales/UserData/6/5/1/Info00012156/bigpic.jpg,© Senedd (CC-BY 4.0)
26760,https://business.senedd.wales/UserData/7/6/9/Info00004967/bigpic.jpg,© Senedd (CC-BY 4.0)
26761,https://business.senedd.wales/UserData/7/4/1/Info00012147/bigpic.jpg,© Senedd (CC-BY 4.0)
26762,https://business.senedd.wales/UserData/7/5/1/Info00012157/bigpic.jpg,© Senedd (CC-BY 4.0)
26763,https://business.senedd.wales/UserData/9/7/1/Info00012179/bigpic.jpg,© Senedd (CC-BY 4.0)
26764,https://business.senedd.wales/UserData/7/7/1/Info00012177/bigpic.jpg,© Senedd (CC-BY 4.0)
26765,https://business.senedd.wales/UserData/0/8/1/Info00012180/bigpic.jpg,© Senedd (CC-BY 4.0)
26766,https://business.senedd.wales/UserData/8/7/1/Info00012178/bigpic.jpg,© Senedd (CC-BY 4.0)
26767,https://business.senedd.wales/UserData/2/8/1/Info00012182/bigpic.jpg,© Senedd (CC-BY 4.0)
26768,https://business.senedd.wales/UserData/4/8/1/Info00012184/bigpic.jpg,© Senedd (CC-BY 4.0)
26769,https://business.senedd.wales/UserData/1/8/1/Info00012181/bigpic.jpg,© Senedd (CC-BY 4.0)
26770,https://business.senedd.wales/UserData/3/8/1/Info00012183/bigpic.jpg,© Senedd (CC-BY 4.0)
26771,https://business.senedd.wales/UserData/5/8/1/Info00012185/bigpic.jpg,© Senedd (CC-BY 4.0)
26772,https://business.senedd.wales/UserData/8/7/2/Info00000278/bigpic.jpg,© Senedd (CC-BY 4.0)
26773,https://business.senedd.wales/UserData/0/5/3/Info00000350/bigpic.jpg,© Senedd (CC-BY 4.0)
26774,https://business.senedd.wales/UserData/3/1/1/Info00005113/bigpic.jpg,© Senedd (CC-BY 4.0)
26775,https://business.senedd.wales/UserData/6/8/1/Info00012186/bigpic.jpg,© Senedd (CC-BY 4.0)
26776,https://business.senedd.wales/UserData/7/8/1/Info00012187/bigpic.jpg,© Senedd (CC-BY 4.0)
